observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/CCK,2024,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/CCK,2024,4.54,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/COL,2024,1218860000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/COL,2024,0.2789,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/COL,2024,-15.82,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/COM,2024,27950000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/COM,2024,0.0064,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/COM,2024,-29.81,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/COD,2024,580690000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/COD,2024,0.1329,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/COD,2024,-7.99,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/COG,2024,176030000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/COG,2024,0.0403,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/COG,2024,-1.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/COK,2024,230000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/COK,2024,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/COK,2024,69.93,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/CRI,2024,183820000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/CRI,2024,0.0421,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/CRI,2024,-4.62,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/CIV,2024,685530000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/CIV,2024,0.1568,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/CIV,2024,-22.78,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HRV,2024,233300000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HRV,2024,0.0534,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HRV,2024,-31.33,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/CUB,2024,40460000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/CUB,2024,0.0093,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/CUB,2024,-48.82,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/CYP,2024,94920000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/CYP,2024,0.0217,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/CYP,2024,15.92,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/CZE,2024,1389790000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/CZE,2024,0.318,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/CZE,2024,18.85,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/DNK,2024,856240000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/DNK,2024,0.1959,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/DNK,2024,-6.05,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/DJI,2024,1143580000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/DJI,2024,0.2616,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/DJI,2024,-4.01,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/DOM,2024,347000000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/DOM,2024,0.0794,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/DOM,2024,5.27,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/DMA,2024,2530000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/DMA,2024,0.0006,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/DMA,2024,-12.94,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ECU,2024,459210000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ECU,2024,0.1051,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ECU,2024,14.86,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/EGY,2024,3520620000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/EGY,2024,0.8055,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/EGY,2024,-14.33,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/SLV,2024,128910000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/SLV,2024,0.0295,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/SLV,2024,1.52,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GNQ,2024,26790000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GNQ,2024,0.0061,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GNQ,2024,16.07,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ERI,2024,10050000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ERI,2024,0.0023,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ERI,2024,-44,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/EST,2024,77290000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/EST,2024,0.0177,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/EST,2024,8.47,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ETH,2024,489590000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ETH,2024,0.112,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ETH,2024,-16.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/FLK,2024,0,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/FRO,2024,5940000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/FRO,2024,0.0014,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/FRO,2024,1574.98,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/FJI,2024,76280000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/FJI,2024,0.0175,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/FJI,2024,-4.67,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/FIN,2024,582520000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/FIN,2024,0.1333,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/FIN,2024,9.39,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GUF,2024,1470000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GUF,2024,0.0003,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GUF,2024,-2.33,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PYF,2024,12000000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PYF,2024,0.0027,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PYF,2024,18.41,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/FRA,2024,7141090000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/FRA,2024,1.6338,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/FRA,2024,-6.16,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GAB,2024,72670000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GAB,2024,0.0166,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GAB,2024,-9.64,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GMB,2024,175950000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GMB,2024,0.0403,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GMB,2024,43.51,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GEO,2024,197490000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GEO,2024,0.0452,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GEO,2024,-25.57,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/DEU,2024,9839630000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/DEU,2024,2.2513,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/DEU,2024,-2.91,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GHA,2024,1098880000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GHA,2024,0.2514,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GHA,2024,13.97,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GIB,2024,829430000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GIB,2024,0.1898,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GIB,2024,86.31,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GRC,2024,1055170000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GRC,2024,0.2414,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GRC,2024,34.29,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GRL,2024,230000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GRL,2024,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GRL,2024,563.79,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GRD,2024,4400000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GRD,2024,0.001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GRD,2024,13.14,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GLP,2024,4610000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GLP,2024,0.0011,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GLP,2024,36.15,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GUM,2024,850000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GUM,2024,0.0002,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GUM,2024,32.7,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GTM,2024,559050000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GTM,2024,0.1279,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GTM,2024,20.14,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GIN,2024,696480000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GIN,2024,0.1594,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GIN,2024,10.22,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GNB,2024,6980000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GNB,2024,0.0016,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GNB,2024,-29.29,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/GUY,2024,99360000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/GUY,2024,0.0227,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/GUY,2024,59.87,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HTI,2024,105540000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HTI,2024,0.0241,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HTI,2024,19.84,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HND,2024,265930000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HND,2024,0.0608,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HND,2024,-2.72,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HKG,2024,8243930000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HKG,2024,1.8862,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HKG,2024,-16.67,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/HUN,2024,561460000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/HUN,2024,0.1285,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/HUN,2024,-2.43,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ISL,2024,12160000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ISL,2024,0.0028,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ISL,2024,16.85,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/IDN,2024,5988880000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/IDN,2024,1.3702,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/IDN,2024,-40.26,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/IRN,2024,1222260000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/IRN,2024,0.2796,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/IRN,2024,-26.33,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/IRQ,2024,3354730000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/IRQ,2024,0.7675,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/IRQ,2024,24.4,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/IRL,2024,702730000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/IRL,2024,0.1608,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/IRL,2024,20.85,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ISR,2024,4525920000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ISR,2024,1.0355,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ISR,2024,-46.45,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ITA,2024,8765780000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ITA,2024,2.0056,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ITA,2024,0.86,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/JAM,2024,109150000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JAM,2024,0.025,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/JAM,2024,24.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/JPN,2024,5156280000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JPN,2024,1.1797,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/JPN,2024,-5.59,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/JEY,2023,0,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JEY,2024,0,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JEY,2024,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/JOR,2024,1465260000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/JOR,2024,0.3352,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/JOR,2024,-31.65,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KAZ,2024,236560000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KAZ,2024,0.0541,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KAZ,2024,-45.8,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KEN,2024,3174830000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KEN,2024,0.7264,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KEN,2024,-3.02,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KIR,2024,1040000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KIR,2024,0.0002,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KIR,2024,-31.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PRK,2024,2040000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PRK,2024,0.0005,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PRK,2024,15.69,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KOR,2024,6416670000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KOR,2024,1.4681,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KOR,2024,-3.57,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KWT,2024,2103220000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KWT,2024,0.4812,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KWT,2024,34.78,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/KGZ,2024,45720000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/KGZ,2024,0.0105,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/KGZ,2024,-12.7,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LAO,2024,12880000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LAO,2024,0.0029,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LAO,2024,-24.15,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LVA,2024,220490000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LVA,2024,0.0504,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LVA,2024,17.71,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LBN,2024,344910000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LBN,2024,0.0789,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LBN,2024,-14.42,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LSO,2024,5550000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LSO,2024,0.0013,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LSO,2024,-63.14,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LBR,2024,243290000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LBR,2024,0.0557,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LBR,2024,-5.39,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LBY,2024,565120000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LBY,2024,0.1293,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LBY,2024,67.24,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LIE,2024,880000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LIE,2024,0.0002,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LIE,2024,197.19,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/LTU,2024,314420000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LTU,2024,0.0719,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LTU,2024,-12.04,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
