observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2023,168100000,Exports_EconomicActivity_MeatOfSwineFreshChilledOrFrozen,INR,ExportsInUSD
country/IND,2023,0.0005,Exports_EconomicActivity_MeatOfSwineFreshChilledOrFrozen_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-62.85,GrowthRate_Exports_EconomicActivity_MeatOfSwineFreshChilledOrFrozen,Percent,ExportsInUSD
country/IND,2023,5359500000,Exports_EconomicActivity_MeatOfSheepOrGoatsFreshChilledOrFrozen,INR,ExportsInUSD
country/IND,2023,0.0148,Exports_EconomicActivity_MeatOfSheepOrGoatsFreshChilledOrFrozen_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,19.96,GrowthRate_Exports_EconomicActivity_MeatOfSheepOrGoatsFreshChilledOrFrozen,Percent,ExportsInUSD
country/IND,2022,0,Exports_EconomicActivity_MeatOfHorsesAssesMulesOrHinniesFreshChilledOr0205,INR,ExportsInUSD
country/IND,2022,0,Exports_EconomicActivity_MeatOfHorsesAssesMulesOrHinniesFreshChilledOr0205_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,0,Exports_EconomicActivity_MeatOfHorsesAssesMulesOrHinniesFreshChilledOr0205,INR,ExportsInUSD
country/IND,2023,0,Exports_EconomicActivity_MeatOfHorsesAssesMulesOrHinniesFreshChilledOr0205_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,18632700000,Exports_EconomicActivity_EdibleOffalOfBovineAnimalsSwineSheepGoatsHorses,INR,ExportsInUSD
country/IND,2023,0.0514,Exports_EconomicActivity_EdibleOffalOfBovineAnimalsSwineSheepGoatsHorses_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-15.97,GrowthRate_Exports_EconomicActivity_EdibleOffalOfBovineAnimalsSwineSheepGoatsHorses,Percent,ExportsInUSD
country/IND,2023,758800000,Exports_EconomicActivity_MeatAndEdibleOffalOfPoultryOfThePoultryOfHeadingNo,INR,ExportsInUSD
country/IND,2023,0.0021,Exports_EconomicActivity_MeatAndEdibleOffalOfPoultryOfThePoultryOfHeadingNo_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,54.38,GrowthRate_Exports_EconomicActivity_MeatAndEdibleOffalOfPoultryOfThePoultryOfHeadingNo,Percent,ExportsInUSD
country/IND,2023,9900000,Exports_EconomicActivity_MeatAndEdibleMeatOffalSaltedInBrineDriedOrSmok0210,INR,ExportsInUSD
country/IND,2023,0,Exports_EconomicActivity_MeatAndEdibleMeatOffalSaltedInBrineDriedOrSmok0210_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,0.29,GrowthRate_Exports_EconomicActivity_MeatAndEdibleMeatOffalSaltedInBrineDriedOrSmok0210,Percent,ExportsInUSD
country/IND,2023,502900000,Exports_EconomicActivity_FishLive,INR,ExportsInUSD
country/IND,2023,0.0014,Exports_EconomicActivity_FishLive_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,34.89,GrowthRate_Exports_EconomicActivity_FishLive,Percent,ExportsInUSD
country/IND,2023,3951700000,Exports_EconomicActivity_FishFreshOrChilledExcludingFishFilletsAndOtherFish,INR,ExportsInUSD
country/IND,2023,0.0109,Exports_EconomicActivity_FishFreshOrChilledExcludingFishFilletsAndOtherFish_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,13.35,GrowthRate_Exports_EconomicActivity_FishFreshOrChilledExcludingFishFilletsAndOtherFish,Percent,ExportsInUSD
country/IND,2023,53573900000,Exports_EconomicActivity_FishFrozenExcludingFishFilletsAndOtherFishMeatOf,INR,ExportsInUSD
country/IND,2023,0.1479,Exports_EconomicActivity_FishFrozenExcludingFishFilletsAndOtherFishMeatOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,63.62,GrowthRate_Exports_EconomicActivity_FishFrozenExcludingFishFilletsAndOtherFishMeatOf,Percent,ExportsInUSD
country/IND,2023,23813100000,Exports_EconomicActivity_FishFilletsAndOtherFishMeatWhetherOrNotMincedFresh,INR,ExportsInUSD
country/IND,2023,0.0658,Exports_EconomicActivity_FishFilletsAndOtherFishMeatWhetherOrNotMincedFresh_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,11.13,GrowthRate_Exports_EconomicActivity_FishFilletsAndOtherFishMeatWhetherOrNotMincedFresh,Percent,ExportsInUSD
country/IND,2023,3808700000,Exports_EconomicActivity_FishDriedSaltedOrInBrineSmokedFishWhetherOrNot,INR,ExportsInUSD
country/IND,2023,0.0105,Exports_EconomicActivity_FishDriedSaltedOrInBrineSmokedFishWhetherOrNot_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-20.44,GrowthRate_Exports_EconomicActivity_FishDriedSaltedOrInBrineSmokedFishWhetherOrNot,Percent,ExportsInUSD
country/IND,2023,393409100000,Exports_EconomicActivity_CrustaceansInShellOrNotLiveFreshChilledFrozenDried,INR,ExportsInUSD
country/IND,2023,1.0863,Exports_EconomicActivity_CrustaceansInShellOrNotLiveFreshChilledFrozenDried_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-0.62,GrowthRate_Exports_EconomicActivity_CrustaceansInShellOrNotLiveFreshChilledFrozenDried,Percent,ExportsInUSD
country/IND,2023,68668800000,Exports_EconomicActivity_MolluscsWhetherInShellOrNotLiveFreshChilledFrozen,INR,ExportsInUSD
country/IND,2023,0.1896,Exports_EconomicActivity_MolluscsWhetherInShellOrNotLiveFreshChilledFrozen_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,24.11,GrowthRate_Exports_EconomicActivity_MolluscsWhetherInShellOrNotLiveFreshChilledFrozen,Percent,ExportsInUSD
country/IND,2023,137400000,Exports_EconomicActivity_AquaticInvertebratesOtherThanCrustaceansAnd,INR,ExportsInUSD
country/IND,2023,0.0004,Exports_EconomicActivity_AquaticInvertebratesOtherThanCrustaceansAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-21.64,GrowthRate_Exports_EconomicActivity_AquaticInvertebratesOtherThanCrustaceansAnd,Percent,ExportsInUSD
country/IND,2022,0,Exports_EconomicActivity_FloursMealsAndPelletsOfFishCrustaceansMolluscsAnd,INR,ExportsInUSD
country/IND,2022,0,Exports_EconomicActivity_FloursMealsAndPelletsOfFishCrustaceansMolluscsAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,100000,Exports_EconomicActivity_FloursMealsAndPelletsOfFishCrustaceansMolluscsAnd,INR,ExportsInUSD
country/IND,2023,0,Exports_EconomicActivity_FloursMealsAndPelletsOfFishCrustaceansMolluscsAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,951600000,Exports_EconomicActivity_MilkAndCreamNotConcentratedNotContainingAddedSugar,INR,ExportsInUSD
country/IND,2023,0.0026,Exports_EconomicActivity_MilkAndCreamNotConcentratedNotContainingAddedSugar_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,28.91,GrowthRate_Exports_EconomicActivity_MilkAndCreamNotConcentratedNotContainingAddedSugar,Percent,ExportsInUSD
country/IND,2023,5790500000,Exports_EconomicActivity_MilkAndCreamConcentratedOrContainingAddedSugarOr,INR,ExportsInUSD
country/IND,2023,0.016,Exports_EconomicActivity_MilkAndCreamConcentratedOrContainingAddedSugarOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-46.64,GrowthRate_Exports_EconomicActivity_MilkAndCreamConcentratedOrContainingAddedSugarOr,Percent,ExportsInUSD
country/IND,2023,181500000,Exports_EconomicActivity_YogurtButtermilkCurdledMilkAndCreamKephirAndOther,INR,ExportsInUSD
country/IND,2023,0.0005,Exports_EconomicActivity_YogurtButtermilkCurdledMilkAndCreamKephirAndOther_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,14.21,GrowthRate_Exports_EconomicActivity_YogurtButtermilkCurdledMilkAndCreamKephirAndOther,Percent,ExportsInUSD
country/IND,2023,69500000,Exports_EconomicActivity_WheyAndProductsConsistingOfNaturalMilkConstituents,INR,ExportsInUSD
country/IND,2023,0.0002,Exports_EconomicActivity_WheyAndProductsConsistingOfNaturalMilkConstituents_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,23.64,GrowthRate_Exports_EconomicActivity_WheyAndProductsConsistingOfNaturalMilkConstituents,Percent,ExportsInUSD
country/IND,2023,11962700000,Exports_EconomicActivity_ButterAndOtherFatsAndOilsDerivedFromMilkDairy,INR,ExportsInUSD
country/IND,2023,0.033,Exports_EconomicActivity_ButterAndOtherFatsAndOilsDerivedFromMilkDairy_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-18.76,GrowthRate_Exports_EconomicActivity_ButterAndOtherFatsAndOilsDerivedFromMilkDairy,Percent,ExportsInUSD
country/IND,2023,3777300000,Exports_EconomicActivity_CheeseAndCurd,INR,ExportsInUSD
country/IND,2023,0.0104,Exports_EconomicActivity_CheeseAndCurd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,36.31,GrowthRate_Exports_EconomicActivity_CheeseAndCurd,Percent,ExportsInUSD
country/IND,2023,5058700000,Exports_EconomicActivity_BirdsEggsInShellFreshPreservedOrCooked,INR,ExportsInUSD
country/IND,2023,0.014,Exports_EconomicActivity_BirdsEggsInShellFreshPreservedOrCooked_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,102.81,GrowthRate_Exports_EconomicActivity_BirdsEggsInShellFreshPreservedOrCooked,Percent,ExportsInUSD
country/IND,2023,4945800000,Exports_EconomicActivity_BirdsEggsNotInShellEggYolksFreshDriedCookedBy,INR,ExportsInUSD
country/IND,2023,0.0137,Exports_EconomicActivity_BirdsEggsNotInShellEggYolksFreshDriedCookedBy_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,117.91,GrowthRate_Exports_EconomicActivity_BirdsEggsNotInShellEggYolksFreshDriedCookedBy,Percent,ExportsInUSD
country/IND,2023,16227700000,Exports_EconomicActivity_HoneyNatural0409,INR,ExportsInUSD
country/IND,2023,0.0448,Exports_EconomicActivity_HoneyNatural0409_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,32.89,GrowthRate_Exports_EconomicActivity_HoneyNatural0409,Percent,ExportsInUSD
country/IND,2023,22100000,Exports_EconomicActivity_AnimalProductsInsectsAndOtherEdibleProductsOf,INR,ExportsInUSD
country/IND,2023,0.0001,Exports_EconomicActivity_AnimalProductsInsectsAndOtherEdibleProductsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-37.22,GrowthRate_Exports_EconomicActivity_AnimalProductsInsectsAndOtherEdibleProductsOf,Percent,ExportsInUSD
country/IND,2023,14685000000,Exports_EconomicActivity_HumanHairUnworkedWhetherOrNotWashedOrScouredWaste,INR,ExportsInUSD
country/IND,2023,0.0405,Exports_EconomicActivity_HumanHairUnworkedWhetherOrNotWashedOrScouredWaste_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,13.94,GrowthRate_Exports_EconomicActivity_HumanHairUnworkedWhetherOrNotWashedOrScouredWaste,Percent,ExportsInUSD
country/IND,2023,41900000,Exports_EconomicActivity_PigsHogsOrBoarsBristlesAndHairAndWasteThereof,INR,ExportsInUSD
country/IND,2023,0.0001,Exports_EconomicActivity_PigsHogsOrBoarsBristlesAndHairAndWasteThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,83.22,GrowthRate_Exports_EconomicActivity_PigsHogsOrBoarsBristlesAndHairAndWasteThereof,Percent,ExportsInUSD
country/IND,2023,3260200000,Exports_EconomicActivity_GutsBladdersAndStomachsOfAnimalsOtherThanFishWhole,INR,ExportsInUSD
country/IND,2023,0.009,Exports_EconomicActivity_GutsBladdersAndStomachsOfAnimalsOtherThanFishWhole_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-31.23,GrowthRate_Exports_EconomicActivity_GutsBladdersAndStomachsOfAnimalsOtherThanFishWhole,Percent,ExportsInUSD
country/IND,2023,1400000,Exports_EconomicActivity_SkinsAndOtherPartsOfBirdsWithFeathersDownFeathers,INR,ExportsInUSD
country/IND,2023,0,Exports_EconomicActivity_SkinsAndOtherPartsOfBirdsWithFeathersDownFeathers_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,2.54,GrowthRate_Exports_EconomicActivity_SkinsAndOtherPartsOfBirdsWithFeathersDownFeathers,Percent,ExportsInUSD
country/IND,2023,1511800000,Exports_EconomicActivity_BonesAndHornCoresUnworkedDefattedSimplyPreparedBut,INR,ExportsInUSD
country/IND,2023,0.0042,Exports_EconomicActivity_BonesAndHornCoresUnworkedDefattedSimplyPreparedBut_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,29.91,GrowthRate_Exports_EconomicActivity_BonesAndHornCoresUnworkedDefattedSimplyPreparedBut,Percent,ExportsInUSD
country/IND,2023,667400000,Exports_EconomicActivity_IvoryTortoiseShellWhaleboneAndWhaleboneHairHorns,INR,ExportsInUSD
country/IND,2023,0.0018,Exports_EconomicActivity_IvoryTortoiseShellWhaleboneAndWhaleboneHairHorns_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,23.46,GrowthRate_Exports_EconomicActivity_IvoryTortoiseShellWhaleboneAndWhaleboneHairHorns,Percent,ExportsInUSD
country/IND,2023,396700000,Exports_EconomicActivity_CoralAndSimilarMaterialsUnworkedOrSimplyPrepared,INR,ExportsInUSD
country/IND,2023,0.0011,Exports_EconomicActivity_CoralAndSimilarMaterialsUnworkedOrSimplyPrepared_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,1.5,GrowthRate_Exports_EconomicActivity_CoralAndSimilarMaterialsUnworkedOrSimplyPrepared,Percent,ExportsInUSD
country/IND,2023,162100000,Exports_EconomicActivity_AmbergrisCastoreumCivetAndMuskCantharidesBileDried,INR,ExportsInUSD
country/IND,2023,0.0004,Exports_EconomicActivity_AmbergrisCastoreumCivetAndMuskCantharidesBileDried_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,22.32,GrowthRate_Exports_EconomicActivity_AmbergrisCastoreumCivetAndMuskCantharidesBileDried,Percent,ExportsInUSD
country/IND,2023,194300000,Exports_EconomicActivity_AnimalProductsNotElsewhereSpecifiedOrIncludedDead,INR,ExportsInUSD
country/IND,2023,0.0005,Exports_EconomicActivity_AnimalProductsNotElsewhereSpecifiedOrIncludedDead_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,34.32,GrowthRate_Exports_EconomicActivity_AnimalProductsNotElsewhereSpecifiedOrIncludedDead,Percent,ExportsInUSD
country/IND,2023,35600000,Exports_EconomicActivity_BulbsTubersTuberousRootsCormsCrownsAndRhizomes,INR,ExportsInUSD
country/IND,2023,0.0001,Exports_EconomicActivity_BulbsTubersTuberousRootsCormsCrownsAndRhizomes_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-41.13,GrowthRate_Exports_EconomicActivity_BulbsTubersTuberousRootsCormsCrownsAndRhizomes,Percent,ExportsInUSD
country/IND,2023,2119000000,Exports_EconomicActivity_PlantsLiveNECInHeadingNo0601IncludingTheirRoots,INR,ExportsInUSD
country/IND,2023,0.0059,Exports_EconomicActivity_PlantsLiveNECInHeadingNo0601IncludingTheirRoots_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-7.54,GrowthRate_Exports_EconomicActivity_PlantsLiveNECInHeadingNo0601IncludingTheirRoots,Percent,ExportsInUSD
country/IND,2023,1814300000,Exports_EconomicActivity_FlowersCutFlowersAndFlowerBudsOfAKindSuitableF0603,INR,ExportsInUSD
country/IND,2023,0.005,Exports_EconomicActivity_FlowersCutFlowersAndFlowerBudsOfAKindSuitableF0603_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,15.19,GrowthRate_Exports_EconomicActivity_FlowersCutFlowersAndFlowerBudsOfAKindSuitableF0603,Percent,ExportsInUSD
country/IND,2023,3115800000,Exports_EconomicActivity_FoliageBranchesAndOtherPartsOfPlantsWithoutFlo0604,INR,ExportsInUSD
country/IND,2023,0.0086,Exports_EconomicActivity_FoliageBranchesAndOtherPartsOfPlantsWithoutFlo0604_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-17.93,GrowthRate_Exports_EconomicActivity_FoliageBranchesAndOtherPartsOfPlantsWithoutFlo0604,Percent,ExportsInUSD
country/IND,2023,8068600000,Exports_EconomicActivity_PotatoesFreshOrChilled,INR,ExportsInUSD
country/IND,2023,0.0223,Exports_EconomicActivity_PotatoesFreshOrChilled_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,6.34,GrowthRate_Exports_EconomicActivity_PotatoesFreshOrChilled,Percent,ExportsInUSD
country/IND,2023,1644800000,Exports_EconomicActivity_TomatoesFreshOrChilled0702,INR,ExportsInUSD
country/IND,2023,0.0045,Exports_EconomicActivity_TomatoesFreshOrChilled0702_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-23.1,GrowthRate_Exports_EconomicActivity_TomatoesFreshOrChilled0702,Percent,ExportsInUSD
country/IND,2023,47413000000,Exports_EconomicActivity_OnionsShallotsGarlicLeeksAndOtherAlliaceous,INR,ExportsInUSD
country/IND,2023,0.1309,Exports_EconomicActivity_OnionsShallotsGarlicLeeksAndOtherAlliaceous_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,33.11,GrowthRate_Exports_EconomicActivity_OnionsShallotsGarlicLeeksAndOtherAlliaceous,Percent,ExportsInUSD
country/IND,2023,176000000,Exports_EconomicActivity_CabbagesCauliflowersKohlrabiKaleAndSimilarEdible,INR,ExportsInUSD
country/IND,2023,0.0005,Exports_EconomicActivity_CabbagesCauliflowersKohlrabiKaleAndSimilarEdible_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,9.05,GrowthRate_Exports_EconomicActivity_CabbagesCauliflowersKohlrabiKaleAndSimilarEdible,Percent,ExportsInUSD
country/IND,2023,10500000,Exports_EconomicActivity_LettuceLactucaSativaAndChicoryCichoriumSppFreshOr,INR,ExportsInUSD
country/IND,2023,0,Exports_EconomicActivity_LettuceLactucaSativaAndChicoryCichoriumSppFreshOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-45.86,GrowthRate_Exports_EconomicActivity_LettuceLactucaSativaAndChicoryCichoriumSppFreshOr,Percent,ExportsInUSD
country/IND,2023,87700000,Exports_EconomicActivity_CarrotsTurnipsSaladBeetrootSalsifyCeleriacRadishes,INR,ExportsInUSD
country/IND,2023,0.0002,Exports_EconomicActivity_CarrotsTurnipsSaladBeetrootSalsifyCeleriacRadishes_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,11.18,GrowthRate_Exports_EconomicActivity_CarrotsTurnipsSaladBeetrootSalsifyCeleriacRadishes,Percent,ExportsInUSD
country/IND,2023,69800000,Exports_EconomicActivity_CucumbersAndGherkinsFreshOrChilled,INR,ExportsInUSD
country/IND,2023,0.0002,Exports_EconomicActivity_CucumbersAndGherkinsFreshOrChilled_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,3.56,GrowthRate_Exports_EconomicActivity_CucumbersAndGherkinsFreshOrChilled,Percent,ExportsInUSD
country/IND,2023,130100000,Exports_EconomicActivity_LeguminousVegetablesShelledOrUnshelledFreshOr,INR,ExportsInUSD
country/IND,2023,0.0004,Exports_EconomicActivity_LeguminousVegetablesShelledOrUnshelledFreshOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,236.68,GrowthRate_Exports_EconomicActivity_LeguminousVegetablesShelledOrUnshelledFreshOr,Percent,ExportsInUSD
country/IND,2023,11412000000,Exports_EconomicActivity_VegetablesNECInChapter07FreshOrChilled,INR,ExportsInUSD
country/IND,2023,0.0315,Exports_EconomicActivity_VegetablesNECInChapter07FreshOrChilled_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,3.85,GrowthRate_Exports_EconomicActivity_VegetablesNECInChapter07FreshOrChilled,Percent,ExportsInUSD
country/IND,2023,6139700000,Exports_EconomicActivity_VegetablesUncookedOrCookedBySteamingOrBoilingI0710,INR,ExportsInUSD
country/IND,2023,0.017,Exports_EconomicActivity_VegetablesUncookedOrCookedBySteamingOrBoilingI0710_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,55.78,GrowthRate_Exports_EconomicActivity_VegetablesUncookedOrCookedBySteamingOrBoilingI0710,Percent,ExportsInUSD
country/IND,2023,7495700000,Exports_EconomicActivity_VegetablesProvisionallyPreservedButUnsuitableIn,INR,ExportsInUSD
country/IND,2023,0.0207,Exports_EconomicActivity_VegetablesProvisionallyPreservedButUnsuitableIn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,23.57,GrowthRate_Exports_EconomicActivity_VegetablesProvisionallyPreservedButUnsuitableIn,Percent,ExportsInUSD
country/IND,2023,16938900000,Exports_EconomicActivity_VegetablesDriedWholeCutSlicedBrokenOrInPowderBut,INR,ExportsInUSD
country/IND,2023,0.0468,Exports_EconomicActivity_VegetablesDriedWholeCutSlicedBrokenOrInPowderBut_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,11.33,GrowthRate_Exports_EconomicActivity_VegetablesDriedWholeCutSlicedBrokenOrInPowderBut,Percent,ExportsInUSD
country/IND,2023,53958400000,Exports_EconomicActivity_VegetablesLeguminousShelledWhetherOrNotSkinnedOr,INR,ExportsInUSD
country/IND,2023,0.149,Exports_EconomicActivity_VegetablesLeguminousShelledWhetherOrNotSkinnedOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,90.08,GrowthRate_Exports_EconomicActivity_VegetablesLeguminousShelledWhetherOrNotSkinnedOr,Percent,ExportsInUSD
country/IND,2023,609100000,Exports_EconomicActivity_ManiocArrowrootSalepJerusalemArtichokesSweet,INR,ExportsInUSD
country/IND,2023,0.0017,Exports_EconomicActivity_ManiocArrowrootSalepJerusalemArtichokesSweet_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,11.31,GrowthRate_Exports_EconomicActivity_ManiocArrowrootSalepJerusalemArtichokesSweet,Percent,ExportsInUSD
country/IND,2023,33239700000,Exports_EconomicActivity_NutsEdibleCoconutsBrazilNutsAndCashewNutsFreshOr,INR,ExportsInUSD
country/IND,2023,0.0918,Exports_EconomicActivity_NutsEdibleCoconutsBrazilNutsAndCashewNutsFreshOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-14.82,GrowthRate_Exports_EconomicActivity_NutsEdibleCoconutsBrazilNutsAndCashewNutsFreshOr,Percent,ExportsInUSD
country/IND,2023,5377400000,Exports_EconomicActivity_NutsExcludingCoconutsBrazilsAndCashewNutsFreshOr,INR,ExportsInUSD
country/IND,2023,0.0148,Exports_EconomicActivity_NutsExcludingCoconutsBrazilsAndCashewNutsFreshOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,83.98,GrowthRate_Exports_EconomicActivity_NutsExcludingCoconutsBrazilsAndCashewNutsFreshOr,Percent,ExportsInUSD
country/IND,2023,14257200000,Exports_EconomicActivity_BananasIncludingPlantainsFreshOrDried,INR,ExportsInUSD
country/IND,2023,0.0394,Exports_EconomicActivity_BananasIncludingPlantainsFreshOrDried_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,18.97,GrowthRate_Exports_EconomicActivity_BananasIncludingPlantainsFreshOrDried,Percent,ExportsInUSD
country/IND,2023,18161200000,Exports_EconomicActivity_DatesFigsPineapplesAvocadosGuavasMangoesAnd,INR,ExportsInUSD
country/IND,2023,0.0501,Exports_EconomicActivity_DatesFigsPineapplesAvocadosGuavasMangoesAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,23.14,GrowthRate_Exports_EconomicActivity_DatesFigsPineapplesAvocadosGuavasMangoesAnd,Percent,ExportsInUSD
country/IND,2023,2257000000,Exports_EconomicActivity_CitrusFruitFreshOrDried,INR,ExportsInUSD
country/IND,2023,0.0062,Exports_EconomicActivity_CitrusFruitFreshOrDried_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-55.52,GrowthRate_Exports_EconomicActivity_CitrusFruitFreshOrDried,Percent,ExportsInUSD
country/IND,2023,28292400000,Exports_EconomicActivity_GrapesFreshOrDried,INR,ExportsInUSD
country/IND,2023,0.0781,Exports_EconomicActivity_GrapesFreshOrDried_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,13.55,GrowthRate_Exports_EconomicActivity_GrapesFreshOrDried,Percent,ExportsInUSD
country/IND,2023,1403800000,Exports_EconomicActivity_MelonsIncludingWatermelonsAndPapawsPapayasFresh,INR,ExportsInUSD
country/IND,2023,0.0039,Exports_EconomicActivity_MelonsIncludingWatermelonsAndPapawsPapayasFresh_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,24.23,GrowthRate_Exports_EconomicActivity_MelonsIncludingWatermelonsAndPapawsPapayasFresh,Percent,ExportsInUSD
country/IND,2023,1704500000,Exports_EconomicActivity_ApplesPearsAndQuincesFresh,INR,ExportsInUSD
country/IND,2023,0.0047,Exports_EconomicActivity_ApplesPearsAndQuincesFresh_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,45.6,GrowthRate_Exports_EconomicActivity_ApplesPearsAndQuincesFresh,Percent,ExportsInUSD
country/IND,2023,12300000,Exports_EconomicActivity_ApricotsCherriesPeachesIncludingNectarinesPlumsAnd,INR,ExportsInUSD
country/IND,2023,0,Exports_EconomicActivity_ApricotsCherriesPeachesIncludingNectarinesPlumsAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,103.66,GrowthRate_Exports_EconomicActivity_ApricotsCherriesPeachesIncludingNectarinesPlumsAnd,Percent,ExportsInUSD
country/IND,2023,5811200000,Exports_EconomicActivity_FruitFreshNECInChapter08,INR,ExportsInUSD
country/IND,2023,0.016,Exports_EconomicActivity_FruitFreshNECInChapter08_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-27.55,GrowthRate_Exports_EconomicActivity_FruitFreshNECInChapter08,Percent,ExportsInUSD
country/IND,2023,3302400000,Exports_EconomicActivity_FruitAndNutsUncookedOrCookedBySteamingOrBoilingIn,INR,ExportsInUSD
country/IND,2023,0.0091,Exports_EconomicActivity_FruitAndNutsUncookedOrCookedBySteamingOrBoilingIn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,3.4,GrowthRate_Exports_EconomicActivity_FruitAndNutsUncookedOrCookedBySteamingOrBoilingIn,Percent,ExportsInUSD
