observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,16698330000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3217010000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3126630000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,21865730000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,19570260000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3354570000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2461880000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10756320000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9139180000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,24820190000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,21178670000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,28452390000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,24503910000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,20373150000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,14851510000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,136021750000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2017,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,111530380000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,20826920000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,16020360000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3155850000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,3168110000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,19950790000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,18253710000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,3193900000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2296810000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,10097640000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,8861790000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,22777340000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,20078660000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,25255320000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,22492430000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,17265300000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,13203930000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,122523060000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2016,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,104375790000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,19822810000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,15968770000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2973100000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2826050000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,19911910000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,17702320000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2865170000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2322690000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9381260000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,7926630000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,21819980000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrTransportStorageSectorOrPublishingBroadcastingInformationActivities,18652300000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,24409850000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,20557060000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,15712970000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,12620910000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,116897050000000,INR,MOSPIFirstAdvanceEstimates,P1Y
2015,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,98576720000000,INR,MOSPIFirstAdvanceEstimates,P1Y
