observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2024,wikidataId/Q1168,dcid:Count_Person_Urban,8487000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1168,dcid:Count_Person_Urban_Female,4148000,,NITIIndiaProjection,
2024,wikidataId/Q1168,dcid:Count_Person_Urban_Male,4339000,,NITIIndiaProjection,
2024,wikidataId/Q1353,dcid:Count_Person_Urban,21917000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1353,dcid:Count_Person_Urban_Female,10184000,,NITIIndiaProjection,
2024,wikidataId/Q1353,dcid:Count_Person_Urban_Male,11733000,,NITIIndiaProjection,
2024,wikidataId/Q1171,dcid:Count_Person_Urban,1230000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1171,dcid:Count_Person_Urban_Female,601000,,NITIIndiaProjection,
2024,wikidataId/Q1171,dcid:Count_Person_Urban_Male,629000,,NITIIndiaProjection,
2024,wikidataId/Q1061,dcid:Count_Person_Urban,36077000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1061,dcid:Count_Person_Urban_Female,16887000,,NITIIndiaProjection,
2024,wikidataId/Q1061,dcid:Count_Person_Urban_Male,19190000,,NITIIndiaProjection,
2024,wikidataId/Q1174,dcid:Count_Person_Urban,13244000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1174,dcid:Count_Person_Urban_Female,6173000,,NITIIndiaProjection,
2024,wikidataId/Q1174,dcid:Count_Person_Urban_Male,7071000,,NITIIndiaProjection,
2024,wikidataId/Q1177,dcid:Count_Person_Urban,779000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1177,dcid:Count_Person_Urban_Female,359000,,NITIIndiaProjection,
2024,wikidataId/Q1177,dcid:Count_Person_Urban_Male,420000,,NITIIndiaProjection,
2024,wikidataId/Q66278313,dcid:Count_Person_Urban,4258000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q66278313,dcid:Count_Person_Urban_Female,1953000,,NITIIndiaProjection,
2024,wikidataId/Q66278313,dcid:Count_Person_Urban_Male,2305000,,NITIIndiaProjection,
2024,wikidataId/Q1184,dcid:Count_Person_Urban,10646000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1184,dcid:Count_Person_Urban_Female,5072000,,NITIIndiaProjection,
2024,wikidataId/Q1184,dcid:Count_Person_Urban_Male,5574000,,NITIIndiaProjection,
2024,wikidataId/Q1185,dcid:Count_Person_Urban,30880000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1185,dcid:Count_Person_Urban_Female,15149000,,NITIIndiaProjection,
2024,wikidataId/Q1185,dcid:Count_Person_Urban_Male,15731000,,NITIIndiaProjection,
2024,wikidataId/Q1186,dcid:Count_Person_Urban,28292000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1186,dcid:Count_Person_Urban_Female,14762000,,NITIIndiaProjection,
